,Article Title,Category
2173,"Remembering Samia Gamal: Egypt’s iconic belly dancer



The belly dancer and film actress made a lasting impression on Egyptian movies, taking leading roles in several successful musical films. Today marks 26 years since Gamal's passing from this world",Art
2174,"PROGRAMME: Cairo International Film Festival to open 42nd edition on Wednesday



83 films from across 43 countries, including 20 world premieres, are scheduled to screen and compete, in addition to a few workshops, honouring ceremonies, and other activities",Art
2175,"42nd Cairo Int'l Film Festival unveils jury members



The jury of the festival's upcoming edition, scheduled between 2-10 December, features 22 filmmakers from across 16 countries",Art
2176,"Egypt selects Tamer Ezzat's 'When We're Born' for Oscars best int'l feature 2021



The film's script is written by late screenwriter Nadine Shams",Art
2177,"You will Die at Twenty, Sudan's first-ever submission at the Oscars



The film is a multi award-winning feature directed by Amjad Abu Alala",Art
2178,"Egypt's horror film Ammar to have world premiere at Cairo Int'l Film Festival; poster revealed



The 42nd edition of the festival will take place between 2 and 10 December",Art
2179,"Five Egyptian films to be screened at 5th Arab Film Festival Zurich



Two feature films and three shorts from Egypt will take part in the festival",Art
2180,"Cairo International Film Festival to host 16 premieres in 42nd edition 



President of the festival Mohamed Hefzy is proud of his programming team, who have worked hard ""to debut a selection of the most anticipated films of the year to the massive audiences of film critics and cinephiles in Cairo,""",Art
2181,"Once There Was a Boy: Egypt's short movie screens at Japanese Film Festival



Directed by Antonious Bassily, the film was screened within the inaugural Rising Sun International Film Festival",Art
2182,"Alexandrian Mediterranean Film Festival honours Ezzat El-Alaili



Held in honour of Ezzat El-Alaili, the festival concludes on Thursday",Art
2183,"Two Egyptian films to screen at Arab Film Festival Stockholm



 The Egyptian feature films are Induced Labour (2018) and Photocopy (2017)",Art
2184,"Egyptian actress Basma, rapper Wegz among infected with Covid-19 following El-Gouna Film Festival



According to sources, at least six attendees of the 4th El-Gouna Film Festival tested positive for Covid-19 following the festival, which closed 30 October",Art
2185,"Egyptian director Hayat Aljowaily wins audience award at Tripoli Online Film Festival



Aljowaily's film Maybe the Next Time was among the 12 short films competing in four different categories",Art
2186,"Anthony Hopkins' The Father to open 42nd edition of CIFF 



The Cairo International Film Festival is opening on Wednesday 2 December with MENA premiere gala screening of The Father",Art
2187,"Four eastern European films to screen at Cairo V4 Film Festival for Children and Youth



Poland's Double Trouble, Hungary's Vuk - The Little Fox, Czech's The Oddsockeaters and Slovakia's The Cellar are being screened at Al-Hanager cinema",Art
2188,"Egyptian 'Lift Like a Girl' wins Best Film at Leipzig Festival



Directed by Mayye Zayed, the film won the Golden Dove for Best Film in the German Competition, Long Film",Art
2189,'Bond - James Bond': Scottish movie legend Sean Connery dies aged 90,Art
2190,"200 Meters by Palestinian director Ameen Nayfeh scoops 3 awards at El Gouna festival



The film brought Ali Suliman El Gouna Star for Best Actor and received the Audience Award for a film exemplifying humanitarian themes and the FIPRESCI Award",Art
2191,"All winners of 4th El Gouna Film Festival



The festival's closing ceremony took place on 30 October at the Gouna Center for Convention and Culture",Art
2192,"CineGouna’s winning films announced at closing ceremony



CineGouna SpringBoard is part of El Gouna Film Festival, which is being held this week",Art
2193,"Egyptian director Sameh Alaa wins Cannes' Palme d'Or for his short film



Dozens of critics and filmmakers congratulated Alaa on his big victory",Art
2194,"INTERVIEW: Egyptian comedian Ahmed Amin on the art of creating joy



Comedian, prankster, comic book writer and television host, Ahmed Amin is a jack of all trades with obvious potential to join the long lineage of the most renowned Egyptian comedians",Art
2195,"'I’ve lived this reality': Portuguese director on her film 'Listen' at El Gouna festival



The film portrays the battle of a Portuguese immigrant couple with three children living in London, struggling to keep a decent life and fighting strict laws",Art
2196,"El Gouna Film Festival sheds light on digital media in the wake of COVID-19



While Netflix has 16 mln users all over the world, Zoom was the hero of the pandemic, successfully connecting people who couldn’t physically meet, the panelists' shared data said",Art
2197,"Charlie Chaplin's 'The Kid' screened with live orchestra at El Gouna Film Festival



The screening was part of cinema in concert, an initiative of the El Gouna Film Festival which takes place between 23 and 31 October",Art
2198,Hollywood entertainers discuss disability representation,Art
2199,"Indian actor Ali Fazal in discussion during 4th Gouna Film Festival



The conversation shed light on Fazal's artistic career in Hollywood and the significant roles he played opposite many stars",Art
2200,"Egypt's Cannes-selected short film Sttashar celebrates MENA premiere at Gouna Film Festival



The film has received a number of honours including the first special mention in Festival International du Film Francophone de Namur of Belgium",Art
2201,"American-French actor Saïd Taghmaoui honoured at El-Gouna Film Festival



Saïd Taghmaoui was given the Omar Sharif Award during the opening of El-Gouna Film Festival",Art
2202,"In Photos: Egyptian celebrities attend opening of El-Gouna Film Festival's 4th edition



In a breathtaking yet cautious ceremony, El-Gouna Film Festival held the opening ceremony for its fourth edition on Friday 23 October",Art
2203,"4th El-Gouna Film Festival kicks off despite 'hardships of the cinema industry this year'



The 4th edition of El Gouna Film Festival is taking place between 23 and 31 October 2020.",Art
2204,"Final countdown to 4th El Gouna Film Festival



The fourth edition of the GFF will kick off its activities on Friday 23 October",Art
2205,"Between Women Filmmakers Caravan: Reconstructing of Lebanese memory



The festival screened more than 20 films made by female filmmakers, held a Zoom meeting discussing “The role of women in the reconstruction of Lebanese memory”",Art
2206,"Australian 'The Furnace' starring Egypt's Ahmed Malek to have its Arab world premiere at 4th El Gouna Film Festival



The film will participate in El Gouna Film Festival's Feature Narrative Competition",Art
2207,"Release of trailer for film Mafkoud: On the fate of those who went missing during the Lebanese civil war



Set to release in cinemas across the Arab world soon, the feature film 'Mafkoud' is directed by Bachir Abou Zeid",Art
2208,"CIFF to host second Arab Critics’ Awards for European Films 



Powered by the Arab Cinema Center and the European Film Promotion, the award will select the best European film out of the entries submitted by 37 national film promotion institutes from all over Europe",Art
2209,"El-Gouna Film Festival announces jury members for fourth edition



Held in El-Gouna, a luxurious Red Sea resort town established by businessman Samih Sawiris, this challenging year's film festival is taking place under strict safety procedures due the global pandemic",Art
2210,"Egypt's Actors Syndicate head Ashraf Zaki announces resignation plans



Dozens of members, including known actors, launched campaigns asking Zaki to reverse his decision",Art
2211,"Aswan Int'l Women Film Festival 2021 to honor Egyptian actress Elham Shaheen



The festival's fifth edition is scheduled to take place between 20 and 26 February 2021",Art
2212,"Egyptian artists oppose El Gouna Film Festival honoring of French actor Depardieu for Israel links



According to the statement signed by the artists, honoring Depardieu would mean normalization with Israel",Art
2213,"Egyptian 'Heart, You Deserve That!' wins Best Short Film Award at 10th Malmo Arab Film Festival 



The festival took place between 8 and 13 October",Art
2214,"All winners of 10th Malmo Arab Film Festival



The festival took place between 8 and 13 October",Art
2215,"Renowned Egyptian actor Mahmoud Yassin dies at 79



He joined the National Theatre in 1963, starting an illustrious career in acting that spanned over 55 years",Art
2216,"Egyptian film 'When We Are Born' scoops two major awards at 10th Malmo Arab Film Festival



With script written by late screenwriter Nadine Shams, the film won Best Screenplay Award, while Mohamed Hatem won Best Actor Award",Art
