,Article Title,Category
2143,"Egypt allocates ports operator DP World industrial plot in Suez Canal Zone 



DP World will also finalise an expansion project at the Red Sea port of Ain Sokhna with investments of $520 million",Economy
2144,"Egypt, Germany sign agreements worth 330 mln euros on renewable energy, vocational training



The agreements include grants and concessional financing",Economy
2145,"Egypt's exports of ready-made garments hit $456 mln in FY 2019/20: Report



Germany came in first place among European countries buying Egyptian garments, with imports of $26 million",Economy
2146,"Egypt's Sovereign Wealth Fund increases partnership between private, public sectors : Planning minister",Economy
2147,US investments in Egypt increase by 26%: Prime Minister Madbouly,Economy
2148,"Egypt's Red Sea hotel occupancy rises to 75%: Tourism ministry official



Egypt aims to increase the number of tourists to 12 million in fiscal year 2019/2020; an 11 percent increase on the previous year",Economy
2149,Egypt allocated EGP 65.5 bn for projects in Upper Egypt: Housing minister,Economy
2150,"Egypt's trade volume with African Union increased by 24.4% in 2018: CAPMAS



Egypt's exports to African Union countries increased by 27.4 percent, while its imports were raised by 18.6 percent.",Economy
2151,"51 brokerage companies granted licences to offer short-selling in Egypt's stock exchange



Egypt's stock exchange has around 128 brokerage companies",Economy
2152,"Beltone Financial expects Egypt's economy to grow by 6.1% in 2020



In its annual report about Egypt's economy 2020, the bank said on Sunday that the country's economic growth will continue, driven by the noticeable increase in the revenues of tourism and natural gas",Economy
2153,"Al-Ahram pharmaceuticals conference discusses sector challenges on second day



Egypt has a strong pharmaceuticals infrastructure, but lacks the means to capitalise on its potentials, conference attendees agree",Economy
2154,"Aramco declares $1.71 trillion valuation in blockbuster IPO



Aramco said it would sell 1.5 percent of the company in a blockbuster initial public offering worth at least $24 billion",Economy
2155,Saudi Aramco to sell small stake on Riyadh exchange,Economy
2156,"Al-Ahram-sponsored conference explores horizons of growth for Egypt's pharmaceutical industry



Chairman of the Board of Al-Ahram Establishment said Egypt's pharmaceutical sector indices affirmed that Egypt had the potential to become a promising market for pharmaceutical production",Economy
2157,Pharos Holding welcomes CBE decision to cut key interest rates,Economy
2158,"CBE cuts interest rates by 1% for third time in a row



The new cuts are the fourth in 2019, and the third consecutive cuts",Economy
2159,"Egypt one of the fastest-growing economies: Davos forum chairman 



The chairman of the Davos forum praised Egypt's progress, especially the economic and legislative reforms that contributed to improving the investment climate in Egypt",Economy
2160,Egypt issues longest-term international bond with maturities of 40 years,Economy
2161,"Egypt's unemployment goes up by 0.3% in Q3 2019



The unemployment rate dropped to 2.2 percent in Q3 of 2019, compared to the same period of the previous year 2018, the CAPMAS said.",Economy
2162,Egypt's textiles salvage plan reveals backing for state sector,Economy
2163,"Volume of non-oil trade exchange between Egypt, UAE reached 24.5 billion dollars within 5 years: UAE economy minister",Economy
2164,"Egypt, Germany trade exchange records $3.662 billion in 2019",Economy
2165,Egypt among the most attractive countries for investment: UNICTAD Director of Investment and Enterprise,Economy
2166,"Egypt has created healthy environment for investment: MP Abou El-Enin



Abou El-Enin made the statements during the industry and exports session held during the Egypt Economic Summit in Cairo on Tuesday",Economy
2167,"Egypt's central bank set to review interest rates on Thursday



The CBE slashed interest rates thrice this year with a total of 3.5 percent. A number of economists expect another cut of 0.5 per cent or one per cent on Thursday",Economy
2168,"Tharaa to establish four sub-funds, targets public debt instrument investment



Egypt’s sovereign wealth fund is looking to expand investor opportunities in a new drive focusing on four key sectors of Egypt’s economy",Economy
2169,PepsiCo has invested $500 mln in Egypt over four years: Chairman,Economy
2170,Egypt hires banks for triple-tranche dollar bond issue,Economy
2171,"Egyptian exports expected to rise 20% by end of 2019



Minister of Trade and Industry said that the SME sector has been essential in contributing to the sustainable growth that has been achieved over the last years",Economy
2172,Attijariwafa bank portfolio in Egypt worth $24 bln,Economy
2173,"Egypt must overcome challenges for economic reforms to succeed: Former FSA head



Sarie El-Din made the statements during the Egypt Economic Summit held on Tuesday under the patronage of Egypt’s Prime Minister Mostafa Madbouly",Economy
2174,Egypt sells 695 million euros worth of euro-denominated T-bills: Central bank,Economy
2175,Egypt one of the most important markets in Middle East: Uber,Economy
2176,Egypt's gold market stable despite global losses: Sabayek Misr,Economy
2177,"Alibaba's Singles' Day sales hit $30 billion, on track for record",Economy
2178,"Adidas shifts German, US smart factories to Asia",Economy
2179,"Egypt's finance ministry releases FY 2020/21 budget's preliminary statement



FY 2020/21 will witness several reforms to create an attractive investment environment, with a focus on small and medium projects and manufacturing",Economy
2180,"Egyptian media corporation organizes national economic summit Tuesday



The summit is anticipated to discuss Egypt's future in the wake of the implementation of its economic reform program",Economy
2181,"Global pharmaceuticals praise Egypt’s efforts to develop investment climate



A number of companies have extended their investments, with more to come in upcoming years",Economy
2182,"QP says Egyptian Refining Company Refinery now operating, to reach full production Q1 2020",Economy
2183,Egypt's trade minister opens fourth Destination Africa exhibition,Economy
2184,"Egypt's inflation hits 2.4 percent in October, lowest in nearly a decade",Economy
2185,EIB investments in Egypt have reached €8.7 billion: EIB official,Economy
2186,CBE governor: Banking sector set to pump EGP 4 trillion into Egypt’s projects,Economy
2187,"Investment for Africa Forum a chance to promote joint venture opportunities: Egypt's investment minister



Sahar Nasr made her statements during a meeting with 26 African ambassadors held Thursday in preparation for the Invest for Africa Forum later this month",Economy
2188,"Vodafone Global Enterprise buys Egypt's VIS at EGP 1 bln investments



Vodafone Global Enterprise for telecommunications and information technology services has purchased Vodafone Egypt for International Services (VIS) in a deal worth EGP 1 billion",Economy
2189,"EMG-Delek imminent natural gas pipeline deal is in Egypt's best interest: Former petroleum minister



The pipeline arrangement was one of the final hurdles before Israel could begin selling gas to Egypt in a landmark $15 billion export deal",Economy
2190,China and France sign deals worth $15 bln during Macron's visit,Economy
2191,"Egypt's hotel sector witnesses highest performance since 2008: JLL Q3 report



In parallel, the tourism sector continues to perform well with new infrastructure, improved security and major attractions such as the Grand Egyptian Museum set to open next year",Economy
2192,64% of Egypt's businesses are more optimistic about future in the market: HSBC report,Economy
