,Article Title,Category
1034,"Ibrahimovic record goals can't stop Milan's 1st league loss



Zlatan Ibrahimovic became the oldest player to score multiple goals in a Serie A game, but his brace still wasn't enough for AC Milan to win on Saturday.",Sport
1035,"We have to improve: Barcelona new boss Xavi after Espanyol win



Xavi Hernandez needed a penalty to start his return to Camp Nou as Barcelona coach in winning fashion.",Sport
1036,"Xavi enjoys 1-0 win vs. Espanyol in debut as Barcelona coach



Xavi Hernández enjoyed a win on his return to Camp Nou as Barcelona's new coach on Saturday, with Memphis Depay scoring in a 1-0 victory against Espanyol.",Sport
1037,"Germany Bundesliga results & scorers (12th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2021/2022 season (19-21 November)",Sport
1038,"Messi scores first Ligue 1 goal as 10-man PSG beat Nantes



Lionel Messi struck his first goal in Ligue 1 on Saturday as Paris Saint-Germain overcame a red card for goalkeeper Keylor Navas to defeat Nantes 3-1.",Sport
1039,"Sevilla held by Alaves despite late Rakitic strike



Ivan Rakitic scored an injury-time equaliser but Sevilla were unable to avoid slipping up in La Liga on Saturday as they were held to a 2-2 draw by a resurgent Alaves.",Sport
1040,"Watford hammer Man Utd to pile pressure on Solskjaer



Ole Gunnar Solskjaer's job was hanging by a thread after 10-man Manchester United slumped to a 4-1 defeat against Watford on Saturday.",Sport
1041,"Reus hits late winner as Dortmund slash Bayern's lead



Second-placed Borussia Dortmund reduced Bayern Munich's lead at the top of the Bundesliga to a single point Saturday as Marco Reus' late winner sealed their 2-1 home victory against Stuttgart.",Sport
1042,"RB Leipzig furious as fans again shut out to curb Covid



Bundesliga side RB Leipzig reacted with fury Saturday after being ordered to again play behind closed doors as part of measures to curb rising numbers of Covid-19 in Saxony.",Sport
1043,"Chelsea cruise as Kante rocket inspires Leicester rout



Chelsea swept to a 3-0 win at Leicester as N'Golo Kante's rocket helped the Premier League leaders move six points clear at the top on Saturday.",Sport
1044,"Bremen coach quits over claims of fake coronavirus vaccine certificate



Werder Bremen coach Markus Anfang and his assistant quit the club on Saturday over investigations into whether they used fake certificates of vaccination against the coronavirus.",Sport
1045,"Barcelona, Manchester City drop club crypto sponsors amid concerns



Concerns about two cryptocurrency companies led to two of Europe's leading soccer clubs, Barcelona and Manchester City, dropping short-lived sponsorship agreements on Friday.",Sport
1046,"Augsburg stun Bayern Munich to win Bavarian derby 2-1



This time, another goal from Robert Lewandowski wasn't enough for Bayern Munich.",Sport
1047,"Uruguay sack coach Tabarez after record-breaking 15-year run



Iconic Uruguay coach Oscar Tabarez was sacked on Friday after a record-breaking 15 years in the job, following a poor run of results that leaves the country's World Cup qualification hopes in the balance.",Sport
1048,"FIFA changes playoff format for last 2 places at World Cup



FIFA changed the World Cup qualifying format for the intercontinental playoffs on Friday to be single-leg games at a neutral venue.",Sport
1049,"Romelu Lukaku close, Timo Werner closer to Chelsea return



Chelsea's striker crisis is starting to ease.",Sport
1050,"Arsenal boss Arteta wants more from Aubameyang



Arsenal manager Mikel Arteta has warned Pierre-Emerick Aubameyang not to rest on his laurels, demanding more goals from the Gabon forward.",Sport
1051,"Werder Bremen coach accused of using fake vaccine document



Werder Bremen says its coach Markus Anfang is under investigation by German authorities for allegedly using a fake certificate of vaccination against the coronavirus.",Sport
1052,"Van Bronckhorst hired as Rangers manager



Scottish champions Rangers hired Giovanni van Bronckhorst as their new manager on Thursday after Steven Gerrard's move to Aston Villa.",Sport
1053,"Leicester boss Rodgers quashes 'not real' Man Utd talk



Leicester manager Brendan Rodgers has dismissed speculation linking him with Manchester United as pressure mounts on Old Trafford boss Ole Gunnar Solskjaer.",Sport
1054,"Spartak's Dutch international Promes to be prosecuted for family stabbing



Dutch international footballer Quincy Promes will be prosecuted on an attempted murder charge in connection with a stabbing at a family gathering last year, Dutch prosecutors and media reports announced on Thursday.",Sport
1055,"Villa are not a stepping stone to Liverpool job: Gerrard



Steven Gerrard has slammed claims he will use the Aston Villa job as a stepping stone towards eventually taking charge of his former club Liverpool.",Sport
1056,"South American ref suspended after failing to give red card



Uruguayan referee Andres Cunha and video assistant Esteban Ostojich were suspended Wednesday after failing to give a red card to Argentina defender Nicolas Otamendi during a World Cup qualifying match against Brazil.",Sport
1057,"South American ref suspended after failing to give red card



Uruguayan referee Andres Cunha and video assistant Esteban Ostojich were suspended Wednesday after failing to give a red card to Argentina defender Nicolas Otamendi during a World Cup qualifying match against Brazil.",Sport
1058,"Bayern Munich hit by fresh Covid scare



Bundesliga leaders Bayern Munich have been hit by a fresh Covid-19 scare ahead of Friday's match at Augsburg, with defender Josip Stanisic and two club employees testing positive for the virus.",Sport
1059,"FIFA politics a new challenge for Ellis over biennial WCups



 Since capping three decades coaching by lifting a second World Cup with the American women, Jill Ellis has taken time to reflect and embark on a different path, with new career challenges.",Sport
1060,"Argentina qualify for World Cup after Brazil draw



Argentina qualified for next year's World Cup in Qatar as a point in their 0-0 draw with Brazil on Tuesday proved enough after defeats for Chile and Uruguay.",Sport
1061,"We gave away almost nothing: Netherlands Captain Virgil van Dijk after Norway win



The Netherlands qualified for next year's World Cup on its second attempt Tuesday by beating Norway 2-0 in an empty De Kuip stadium.",Sport
1062,"Tickets for FIFA Arab Cup 2021 now available over the counter in Qatar



In addition to the official website FIFA.com/tickets (https://FIFA.com/tickets), fans can now also purchase tickets for the FIFA Arab Cup Qatar 2021™️ over the counter at the FIFA Venue Ticketing Centre (FVTC) at the Doha Exhibition Center (DEC), which is easily accessible from Al Qassar metro station.",Sport
1063,"Rooney's Derby face relegation after points deduction



Wayne Rooney's Derby are facing relegation from the second-tier Championship after being deducted a further nine points for breaches of English Football League accounting rules.",Sport
1064,"We need to remain completely calm until March: Italy coach Mancini 



Italy is facing another detour to get to a World Cup final.",Sport
1065,"Former Liverpool and England striker Carroll joins Reading



Former Liverpool and England striker Andy Carroll joined Championship club Reading on a short-term contract on Monday.",Sport
1066,"Lionel Messi to play against Brazil in World Cup qualifying



Lionel Messi will play for Argentina when his team faces Brazil in a World Cup qualifying match on Tuesday.",Sport
1067,"Steven Gerrard 'hungry' for first match as Aston Villa boss



Steven Gerrard said his first match as Aston Villa manager ""can't come quickly enough"" as he prepares for the visit of Brighton on Saturday.",Sport
1068,"Relief for Spain after overcoming bumpy road to World Cup



Qualifying for the World Cup wasn't as easy as usual for Spain this time.",Sport
1069,"Portugal can overcome letdown after qualifying loss, says Ronaldo



Cristiano Ronaldo wants Portugal to rebound quickly after the stunning loss that kept the team from securing a spot at next year's World Cup.",Sport
1070,"Van Gaal injures hip ahead of crucial World Cup qualifier



The Netherlands has an unexpected injury to contend with ahead of the team's crucial World Cup qualifying match against Norway: Coach Louis van Gaal hurt his hip in a fall and had to be driven to training Monday in a golf cart.",Sport
